5138.63359082661,11125.05002989818
5138.63359082661,11125.05002989818
7078.22467110648,16067.447292436866
7078.22467110648,16067.447292436866
7078.22467110648,16067.447292436866
7458.255386922822,17955.606359156463
7458.255386922822,17955.606359156463
7939.641337068195,19475.611760455984
7939.641337068195,19475.611760455984
7939.641337068195,19475.611760455984
7974.463119261296,19928.614312845475
7974.463119261296,19928.614312845475
7974.463119261296,19928.614312845475
7974.463119261296,19928.614312845475
7974.463119261296,19928.614312845475
9295.60603127982,21810.91047099276
9295.60603127982,21810.91047099276
10103.470404780219,22500.979510882542
10103.470404780219,22500.979510882542
10103.470404780219,22500.979510882542
10103.470404780219,22500.979510882542
11803.673210132221,26269.654449605205
12038.863766673481,26072.072672042766
12038.863766673481,26072.072672042766
12941.242389031187,29547.62662930533
12941.242389031187,29547.62662930533
15788.388387142697,35279.59681167608
15788.388387142697,35279.59681167608
15788.388387142697,35279.59681167608
15788.388387142697,35279.59681167608
16136.862349488885,34026.63100667561
16136.862349488885,34026.63100667561
15861.61718109184,32618.38634423278
15861.61718109184,32618.38634423278
15861.61718109184,32618.38634423278
15861.61718109184,32618.38634423278
15861.61718109184,32618.38634423278
17052.9300095292,32401.662075456676
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
17917.214135724298,31405.19990563386
18122.79844423224,30688.735099791265
18122.79844423224,30688.735099791265
18122.79844423224,30688.735099791265
18714.15147220592,30884.814897764274
18714.15147220592,30884.814897764274
18714.15147220592,30884.814897764274
18714.15147220592,30884.814897764274
19075.55988124849,31007.674407810267
19075.55988124849,31007.674407810267
19075.55988124849,31007.674407810267
18659.959299915874,30787.899794281355
18659.959299915874,30787.899794281355
18659.959299915874,30787.899794281355
18659.959299915874,30787.899794281355
18659.959299915874,30787.899794281355
18304.43493949726,31301.351924331626
18304.43493949726,31301.351924331626
18304.43493949726,31301.351924331626
17831.39003036052,30841.075388925976
17831.39003036052,30841.075388925976
17831.39003036052,30841.075388925976
17831.39003036052,30841.075388925976
17831.39003036052,30841.075388925976
17831.39003036052,30841.075388925976
17831.39003036052,30841.075388925976
17831.39003036052,30841.075388925976
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
18030.2225463208,29977.187769202013
