13.53,13.541
0.52569,9.6441
0.34431,5.383
11.924,11.927
13.776,13.936
7.753,7.7921
13.697,13.706
10.534,10.537
11.794,13.272
10.898,10.904
9.8485,9.8575
13.513,13.516
8.6207,8.6217
5.1488,5.1512
5.596,5.5962
6.193,6.1912
8.2982,9.1326
1.2794,14.736
12.938,13.261
11.297,11.301
5.896,5.8969
11.374,11.374
8.2855,8.2882
8.1608,8.1594
6.9562,6.9563
8.144,8.1502
12.807,13.392
11.274,11.27
0.69429,5.6753
13.748,13.748
8.5621,8.5662
9.7115,9.7199
11.404,11.401
12.13,12.128
12.161,12.164
6.6458,6.645
12.36,12.364
8.6835,8.6854
0.36086,3.6603
8.4032,8.3917
10.312,10.316
7.9513,7.9548
14.502,14.529
5.8591,5.8578
13.704,13.689
0.20442,1.2525
11.729,12.215
13.546,13.542
2.2601,6.4015
12.135,12.152
13.039,13.037
14.153,14.132
14.68,14.683
9.6662,9.6705
0.14616,0.39094
3.386,11.402
0.79267,8.3365
10.647,13.206
12.25,13.32
2.3547,6.9189
12.917,12.915
6.1109,6.1103
7.4284,7.4378
5.2851,5.2823
1.7734,6.5908
5.1537,5.1681
13.242,13.241
8.069,8.0741
9.0096,9.0098
10.291,10.29
5.7261,5.8699
8.5333,8.5325
5.4056,7.0786
10.986,11.813
4.1665,10.188
8.8737,8.876
10.602,10.602
6.9002,6.9
14.658,14.7
6.0991,6.0975
1.8325,9.7451
10.349,10.344
7.4381,7.437
6.8541,6.8587
14.552,14.557
0.19482,1.0673
13.726,13.96
9.3787,9.3741
7.6145,7.6151
6.1664,11.458
9.1011,9.1039
0.79114,13.414
8.2459,10.081
8.3117,8.3086
5.8369,5.8364
11.679,11.677
11.276,11.272
7.1075,7.1064
13.256,13.388
1.0232,5.3462
10.429,10.428
6.3008,6.3585
13.071,13.078
5.3674,5.3681
14.935,14.947
5.8588,6.0043
5.5914,5.5976
1.6241,5.8699
11.602,14.679
6.7812,6.7825
8.2445,8.6036
13.624,13.637
5.3938,5.3959
10.466,10.464
6.3207,9.727
9.4716,9.5227
5.1428,5.1421
4.8514,5.8186
8.8375,8.8381
9.9098,11.717
6.4482,6.4494
13.671,13.67
7.6718,7.6778
10.865,12.857
0.92898,12.083
13.328,13.327
3.0825,10.278
0.40828,7.9616
5.3363,5.3338
4.8791,5.5363
4.8174,5.1877
1.1027,10.76
8.1054,8.1147
2.1046,10.455
6.3052,6.3072
12.389,12.388
5.0614,14.624
9.9942,10.384
2.1022,7.4092
5.8859,5.8827
3.8318,11.628
5.2798,5.2807
13.98,13.992
6.1581,6.3214
14.716,14.71
3.5389,8.3814
0.36596,4.7998
6.7185,6.7199
5.9043,8.3705
8.1208,8.1208
11.798,11.794
6.157,6.1582
12.984,13.015
10.069,11.477
6.931,8.783
12.822,12.82
13.336,13.336
2.1692,6.0032
8.4077,8.4054
0.92282,5.9459
12.156,12.351
11.533,11.536
9.2798,9.2845
13.037,13.037
8.2372,8.2401
6.5355,9.0942
0.96723,5.2691
0.2941,3.2515
13.299,13.303
4.1065,9.0275
7.0387,7.1488
6.2324,6.3771
8.2764,8.2763
8.6562,8.6553
12.523,14.882
2.7556,13.316
11.963,11.966
7.5498,7.5523
6.0868,6.7613
12.178,12.177
7.5555,7.5584
11.495,11.497
13.533,13.553
4.535,7.9711
8.7948,8.8096
6.0361,6.2603
11.61,11.781
10.564,10.566
13.044,13.041
5.2471,5.2523
5.8318,5.8755
5.0529,5.0517
8.1732,8.1693
6.7071,6.707
0.85433,11.131
11.128,11.127
0.21522,1.38
8.3667,8.3672
10.009,10.008
1.0809,9.966
0.71927,5.4684
10.918,10.918
0.8588,12.977
14.318,14.321
0.27527,2.5737
6.7005,6.7033
7.159,7.1575
14.284,14.278
9.0268,9.0275
13.348,13.344
11.076,14.169
3.2131,5.3501
9.8574,9.8595
0.70638,9.738
10.091,10.091
13.65,13.65
6.1499,6.1548
10.864,10.868
7.8278,7.8282
11.495,11.495
14.864,14.86
7.095,7.1
6.3118,12.242
5.3352,5.3353
9.0357,9.0361
2.5798,9.8804
6.0435,6.5008
12.43,14.193
8.724,11.869
0.15978,0.53224
9.5427,9.5395
14.891,14.965
9.4111,10.622
13.911,13.913
10.047,10.051
5.1851,7.7378
5.4307,5.4306
8.9522,8.9455
3.915,7.933
5.6813,12.273
8.5939,8.597
11.946,12.095
8.7016,8.7027
12.717,12.719
6.0518,7.7085
0.97681,8.8246
6.5068,6.5032
8.0613,9.5916
8.3652,8.3627
10.159,10.159
14.56,14.545
4.3596,6.0986
10.023,10.024
12.264,12.263
9.5922,9.5991
11.014,11.009
13.248,13.25
12.809,12.811
8.8674,8.8649
7.9455,7.9484
2.9205,11.84
0.60048,7.3808
12.069,12.067
0.11558,0.16869
0.3291,5.0634
11.01,11.014
5.0574,5.1612
12.554,12.559
5.3807,5.3788
11.554,11.552
6.1896,6.1893
11.342,11.339
